Pickup Location,Dropoff Location,Rate,Truck Type,Moving Type,Date
"Raleigh, NC","Seattle, WA","$2,785.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Raleigh, NC","Seattle, WA","$3,482.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Raleigh, NC","Seattle, WA","$4,178.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Raleigh, NC","Tampa, FL",$785.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Raleigh, NC","Tampa, FL",$795.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Raleigh, NC","Tampa, FL",$993.00,20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Raleigh, NC","Tampa, FL","$1,192.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Raleigh, NC","Tucson, AZ","$2,234.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Raleigh, NC","Tucson, AZ","$2,261.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Raleigh, NC","Tucson, AZ","$2,826.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Raleigh, NC","Tucson, AZ","$3,391.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Raleigh, NC","Tulsa, OK","$1,165.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Raleigh, NC","Tulsa, OK","$1,179.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Raleigh, NC","Tulsa, OK","$1,474.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Raleigh, NC","Tulsa, OK","$1,769.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Raleigh, NC","Washington, DC",$392.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Raleigh, NC","Washington, DC",$397.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Raleigh, NC","Washington, DC",$496.00,20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Raleigh, NC","Washington, DC",$595.00,26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Raleigh, NC","Wichita, KS","$1,622.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Raleigh, NC","Wichita, KS","$1,642.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Raleigh, NC","Wichita, KS","$2,053.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Raleigh, NC","Wichita, KS","$2,463.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Albuquerque, NM","$1,134.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Albuquerque, NM","$1,493.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Albuquerque, NM","$2,239.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Albuquerque, NM","$2,985.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Atlanta, GA","$3,298.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Atlanta, GA","$3,471.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Atlanta, GA","$4,513.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Atlanta, GA","$5,554.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Austin, TX","$1,970.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Austin, TX","$2,592.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Austin, TX","$3,499.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Austin, TX","$4,406.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Baltimore, MD","$2,219.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Baltimore, MD","$2,920.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Baltimore, MD","$4,088.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Baltimore, MD","$5,256.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Boston, MA","$2,971.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Boston, MA","$3,909.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Boston, MA","$5,004.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Boston, MA","$6,059.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Buffalo, NY","$2,897.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Buffalo, NY","$3,811.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Buffalo, NY","$5,336.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Buffalo, NY","$7,623.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Charlotte, NC","$2,804.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Charlotte, NC","$3,690.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Charlotte, NC","$5,165.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Charlotte, NC","$6,457.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Chicago, IL","$2,543.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Chicago, IL","$3,346.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Chicago, IL","$4,015.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Chicago, IL","$5,354.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Cincinnati, OH","$2,266.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Cincinnati, OH","$2,981.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Cincinnati, OH","$3,727.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Cincinnati, OH","$4,919.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Cleveland, OH","$3,222.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Cleveland, OH","$4,240.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Cleveland, OH","$5,512.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Cleveland, OH","$6,572.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Columbus, OH","$3,229.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Columbus, OH","$4,248.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Columbus, OH","$5,522.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Columbus, OH","$6,584.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Dallas, TX","$1,988.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Dallas, TX","$2,616.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Dallas, TX","$3,532.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Dallas, TX","$4,447.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Denver, CO","$1,296.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Denver, CO","$1,706.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Denver, CO","$2,558.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Denver, CO","$3,411.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Detroit, MI","$2,369.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Detroit, MI","$3,117.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Detroit, MI","$4,052.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Detroit, MI","$5,143.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Fresno, CA",$204.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Fresno, CA",$214.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Fresno, CA",$235.00,20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Fresno, CA",$268.00,26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Houston, TX","$2,608.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Houston, TX","$2,745.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Houston, TX","$3,706.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Houston, TX","$4,667.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Jacksonville, FL","$2,686.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Jacksonville, FL","$3,534.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Jacksonville, FL","$4,948.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Jacksonville, FL","$6,185.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Memphis, TN","$2,494.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Memphis, TN","$3,281.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Memphis, TN","$4,265.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Memphis, TN","$5,250.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Miami, FL","$3,057.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Miami, FL","$4,022.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Miami, FL","$5,631.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Miami, FL","$7,039.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Milwaukee, WI","$2,578.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Milwaukee, WI","$3,392.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Milwaukee, WI","$4,070.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Milwaukee, WI","$5,257.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Minneapolis, MN","$2,843.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Minneapolis, MN","$2,993.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Minneapolis, MN","$4,041.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Minneapolis, MN","$5,088.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Omaha, NE","$3,082.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Omaha, NE","$4,055.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Omaha, NE","$5,069.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Omaha, NE","$6,083.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Orlando, FL","$2,693.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Orlando, FL","$3,543.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Orlando, FL","$4,960.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Orlando, FL","$6,200.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Philadelphia, PA","$3,029.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Philadelphia, PA","$3,985.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Philadelphia, PA","$5,579.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Philadelphia, PA","$7,173.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Phoenix, AZ","$1,247.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Phoenix, AZ","$1,313.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Phoenix, AZ","$1,969.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Phoenix, AZ","$2,625.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Pittsburgh, PA","$2,838.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Pittsburgh, PA","$3,733.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Pittsburgh, PA","$5,226.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Pittsburgh, PA","$7,466.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Portland, OR",$769.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Portland, OR",$809.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Portland, OR","$1,012.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Portland, OR","$1,214.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Raleigh, NC","$3,572.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Raleigh, NC","$4,701.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Raleigh, NC","$5,876.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Raleigh, NC","$7,051.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Seattle, WA",$734.00,10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Seattle, WA",$965.00,15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Seattle, WA","$1,207.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Seattle, WA","$1,448.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Tampa, FL","$2,761.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Tampa, FL","$3,633.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Tampa, FL","$5,086.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Tampa, FL","$6,358.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Tucson, AZ","$1,555.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Tucson, AZ","$1,637.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Tucson, AZ","$2,456.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Tucson, AZ","$3,275.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Tulsa, OK","$2,596.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Tulsa, OK","$3,416.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Tulsa, OK","$4,372.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Tulsa, OK","$5,295.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Washington, DC","$3,548.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Washington, DC","$4,668.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Washington, DC","$6,302.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Washington, DC","$7,936.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Sacramento, CA","Wichita, KS","$2,166.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Sacramento, CA","Wichita, KS","$2,851.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Sacramento, CA","Wichita, KS","$3,278.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Sacramento, CA","Wichita, KS","$3,849.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Albuquerque, NM","$2,002.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Albuquerque, NM","$2,106.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Albuquerque, NM","$2,318.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Albuquerque, NM","$2,635.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Atlanta, GA","$3,209.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Atlanta, GA","$3,378.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Atlanta, GA","$5,067.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Atlanta, GA","$5,911.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Austin, TX","$2,916.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Austin, TX","$3,069.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Austin, TX","$4,604.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Austin, TX","$5,064.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Baltimore, MD","$3,569.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Baltimore, MD","$3,757.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Baltimore, MD","$6,199.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Baltimore, MD","$7,138.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Boston, MA","$3,680.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Boston, MA","$3,874.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Boston, MA","$6,005.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Boston, MA","$6,973.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Buffalo, NY","$3,475.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Buffalo, NY","$3,658.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Buffalo, NY","$5,486.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Buffalo, NY","$6,401.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Charlotte, NC","$4,111.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Charlotte, NC","$4,327.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Charlotte, NC","$6,058.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Charlotte, NC","$7,140.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Chicago, IL","$2,313.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Chicago, IL","$2,435.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Chicago, IL","$3,896.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Chicago, IL","$4,505.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Cincinnati, OH","$3,171.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Cincinnati, OH","$3,338.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Cincinnati, OH","$5,006.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Cincinnati, OH","$5,841.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Cleveland, OH","$3,219.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Cleveland, OH","$3,389.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Cleveland, OH","$5,083.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Cleveland, OH","$5,930.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Columbus, OH","$3,228.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Columbus, OH","$3,398.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Columbus, OH","$5,098.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Columbus, OH","$5,947.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Dallas, TX","$2,640.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Dallas, TX","$2,779.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Dallas, TX","$3,612.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Dallas, TX","$4,307.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Denver, CO","$1,871.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Denver, CO","$1,969.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Denver, CO","$2,461.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Denver, CO","$2,954.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Detroit, MI","$3,285.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Detroit, MI","$3,458.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Detroit, MI","$5,360.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Detroit, MI","$6,224.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Fresno, CA","$1,168.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Fresno, CA","$1,230.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Fresno, CA","$1,537.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Fresno, CA","$1,845.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Houston, TX","$2,756.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Houston, TX","$2,901.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Houston, TX","$3,771.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Houston, TX","$4,206.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Jacksonville, FL","$3,750.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Jacksonville, FL","$3,947.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Jacksonville, FL","$6,512.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Jacksonville, FL","$7,105.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Memphis, TN","$3,687.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Memphis, TN","$3,881.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Memphis, TN","$5,239.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Memphis, TN","$6,209.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Miami, FL","$4,402.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
"Seattle, WA","Miami, FL","$4,633.00",15' Truck,1 Bedroom Home to 2 Bedroom Apt.,09/28/2024
"Seattle, WA","Miami, FL","$6,950.00",20' Truck,2 Bedroom Home to 3 Bedroom Apt.,09/28/2024
"Seattle, WA","Miami, FL","$8,108.00",26' Truck,3 Bedroom Home to 4 Bedroom Home,09/28/2024
"Seattle, WA","Milwaukee, WI","$2,305.00",10' Truck,Studio to 1 Bedroom Apt.,09/28/2024
